model_id,auc,logloss,aucpr,mean_per_class_error,rmse,mse,training_time_ms,predict_time_per_row_ms,algo
GLM_1_AutoML_1_20221211_155712,0.8223910164243744,0.4389195101595205,0.60634246014719,0.246424688266473,0.3787161034382309,0.1434258870034368,849,0.01731,GLM
DeepLearning_1_AutoML_1_20221211_155712,0.8007798024750348,0.4652969807787258,0.5402953482722284,0.2592996905552653,0.3900719617452827,0.1521561353398133,1346,0.015893,DeepLearning
