model_id,auc,logloss,aucpr,mean_per_class_error,rmse,mse,training_time_ms,predict_time_per_row_ms,algo
GLM_1_AutoML_1_20221211_155914,0.8223910164243744,0.4389195101595205,0.60634246014719,0.246424688266473,0.3787161034382309,0.1434258870034368,911,0.013168,GLM
DeepLearning_1_AutoML_1_20221211_155914,0.7999381808067536,0.4629696412540645,0.5540141451114637,0.2631088950756522,0.3898911203412489,0.1520150857209542,1397,0.01558,DeepLearning
